이산화탄소(도로구간),,,,,,,,,,
- 기준년도 : 2023년,,,,,,,,,,
- 기간 : 평일,,,,,,,,,,
"- 지표 : 전체, 승용차, 버스, 트럭",,,,,,,,,,
- 권역범위 : 시도 시군구 / 읍면동,,,,,,,,,,
"- 도로등급 : 고속도로, 도시고속도로, 일반국도, 특별광역시도, 국가지원지방도, 지방도, 시군도, 연결로",,,,,,,,,,
5.5 LINK ID,ITS LINK ID,도로등급,도로명,권역,연장(km),차선수,전체,승용차,버스,트럭
1064496,"1100034001,1100034001,1100034002,1100034002",특별광역시도,한글비석로52길,서울특별시 노원구,0.3770,4,672438.253,490133.056,36883.332,145421.865
1064497,"1100032901,1100032902,1100032902,1100032902,1100032903,1100032903",특별광역시도,한글비석로,서울특별시 노원구,0.7560,3,1884690.755,1000729.496,489731.748,394229.511
1064498,"1100033601,1100033601,1100033602,1100033602,1100033700,1100033700,1100033700",특별광역시도,한글비석로,서울특별시 노원구,0.7570,2,1767569.217,935132.181,378544.695,453892.341
1064499,"1100005200,1100005200,1100005200,1100005601,1100005601,1100005601",일반국도,동일로,서울특별시 노원구,0.6760,6,3081805.203,1796113.057,683671.159,602020.987
1064500,"1100033800,1100033800,1100033800,1100033502,1100033502,1100033501,1100033501",특별광역시도,한글비석로,서울특별시 노원구,0.7570,2,1605108.787,855320.278,325628.060,424160.449
1064501,"1100033302,1100033302,1100033302,1100033301,1100033301",특별광역시도,한글비석로,서울특별시 노원구,0.4730,2,965360.194,664288.382,104266.993,196804.819
1064504,"1100030104,1100030105,1100030102,1100030101",특별광역시도,상계로,서울특별시 노원구,0.5840,4,2375551.293,1367703.122,667103.416,340744.754
1064505,"1100029704,1100029703",특별광역시도,상계로,서울특별시 노원구,0.2780,4,762448.559,476696.264,142927.136,142825.159
1064506,"1100030201,1100030202,1100030206,1100030204",특별광역시도,상계로,서울특별시 노원구,0.5840,4,2184416.136,1210950.039,644501.726,328964.371
1064507,1100069700,특별광역시도,노해로75길,서울특별시 노원구,0.1500,2,573180.724,379771.944,102341.629,91067.151
1064508,1100069800,특별광역시도,노해로75길,서울특별시 노원구,0.1500,2,346635.752,159879.235,150668.489,36088.028
1064509,"1100029803,1100029804",특별광역시도,상계로,서울특별시 노원구,0.2780,4,943997.579,525162.217,330433.439,88401.924
1064510,"1100031703,1100031703,1100031703,1100031704,1100031704,1100031705,1100031705,1100031705,1100031705",특별광역시도,덕릉로,서울특별시 노원구,0.5560,4,1893633.967,1338123.915,90204.416,465305.635
1064511,"1100031806,1100031806,1100031806,1100031806,1100031807,1100031807,1100031803,1100031804,1100031804",특별광역시도,덕릉로,서울특별시 노원구,0.5560,4,1725370.484,1170986.173,95368.811,459015.500
1064512,"1100032505,1100032504",특별광역시도,상계로,서울특별시 노원구,0.0880,2,240450.598,147860.289,38899.469,53690.841
1064513,"1100077800,1100077800",특별광역시도,덕릉로,서울특별시 노원구,0.0490,2,196578.144,119193.984,37318.270,40065.890
1064515,"1100031804,1100031804",특별광역시도,덕릉로,서울특별시 노원구,0.0680,3,374035.398,240956.487,53490.760,79588.152
1064516,1100034401,특별광역시도,덕릉로,서울특별시 노원구,0.0830,2,316359.799,216732.786,30316.011,69311.001
1064517,"1100034908,1100034908,1100034907,1100034907,1100034903",특별광역시도,상계로,서울특별시 노원구,0.6240,2,1260105.086,811173.719,207779.740,241151.627
1064518,"1100035003,1100087900,1100087900,1100088300,1100088300",특별광역시도,상계로,서울특별시 노원구,0.6240,2,890902.702,579652.003,116689.939,194560.761
1064519,"1100034401,1100034402,1100034403,1100034404,1100034405,1100034405,1100034405,1100034405,1100034405",특별광역시도,덕릉로,서울특별시 노원구,0.8290,4,3156198.589,2095879.577,373077.235,687241.776
1064520,"1100034905,1100034905,1100034905,1100034905",특별광역시도,상계로,서울특별시 노원구,0.1970,6,447329.095,283972.261,64518.047,98838.787
1064521,"1100035005,1100035005,1100035005,1100035005",특별광역시도,상계로,서울특별시 노원구,0.1970,6,695227.138,464745.704,97138.647,133342.786
1064522,"1100034306,1100034306,1100034306,1100034306,1100034306,1100034305,1100034304,1100034303,1100034302",특별광역시도,덕릉로,서울특별시 노원구,0.8290,4,3018752.140,2005473.441,285441.246,727837.452
1064523,1100034302,특별광역시도,덕릉로95길,서울특별시 노원구,0.0420,2,124394.125,84143.999,9021.353,31228.772
1064524,"1100022900,1100022900,1100022900,1100022900,1100020900,1100020900",특별광역시도,공릉로,서울특별시 노원구,0.5190,4,892078.326,647216.834,110235.965,134625.526
1064525,"1100023900,1100023900",특별광역시도,덕릉로,서울특별시 노원구,0.2240,5,1373516.163,969727.400,149844.732,253944.032
1064526,"1100025401,1100025401,1100025401,1100025402,1100025402,1100025402",특별광역시도,덕릉로,서울특별시 노원구,0.4400,6,2131555.969,1478039.009,239187.560,414329.401
1064527,"1100016801,1100016802,1100016802,1100016802,1100017200",특별광역시도,한글비석로,서울특별시 노원구,0.4890,6,2293933.106,1597046.652,229922.475,466963.977
1064528,"1100016302,1100016302,1100016302,1100016302,1100016302,1100016302,1100016302",특별광역시도,한글비석로,서울특별시 노원구,0.2330,6,1541885.254,1095976.027,178611.837,267297.390
1064529,"1100015601,1100015601,1100015601",특별광역시도,한글비석로,서울특별시 노원구,0.2350,6,1686039.806,1175034.763,234438.161,276566.881
1064530,"1100014902,1100014902,1100014901,1100014901",특별광역시도,한글비석로,서울특별시 노원구,0.2200,6,1214792.995,829181.208,179789.380,205822.408
1064531,"1100008801,1100008801,1100008801,1100008801,1100008802",특별광역시도,섬밭로,서울특별시 노원구,0.8950,2,1666167.582,1040029.677,248253.114,377884.790
1064532,"1100015803,1100015802,1100015801,1100014702,1100014701,1100014701,1100012702,1100012701,1100012701,1100011700,1100011700",특별광역시도,공릉로,서울특별시 노원구,1.3750,2,2673058.847,1534851.423,440952.227,697255.197
1064533,"1100009401,1100009402,1100009402,1100009402,1100009403,1100009403,1100009403,1100009403,1100009404,1100010601",특별광역시도,공릉로,서울특별시 노원구,1.1070,2,3071062.777,1905698.840,421773.519,743590.418
1064534,"1100007902,1100007902,1100007901,1100007901",특별광역시도,화랑로,서울특별시 노원구,0.2820,8,3566311.780,2644268.911,307209.649,614833.220
1064535,"1100008200,1100008200,1100008200",특별광역시도,화랑로,서울특별시 노원구,0.5510,8,5759001.261,4100448.558,606327.433,1052225.270
1064536,"1100010300,1100010300,1100010300,1100010300",특별광역시도,동일로192길,서울특별시 노원구,0.5100,4,1426127.329,1009297.890,158538.514,258290.925
1064537,"1100009601,1100009601,1100009601",특별광역시도,섬밭로,서울특별시 노원구,0.4160,2,778064.349,517323.678,74308.217,186432.454
1064538,"1100010500,1100009304,1100009303,1100009303,1100009303,1100009303,1100009302,1100009302,1100009302,1100009301",특별광역시도,공릉로,서울특별시 노원구,1.1070,2,2920331.284,1790676.366,440908.223,688746.696
1064539,"1100011800,1100011800,1100012801,1100012801,1100012802,1100014801,1100014801,1100014802,1100015701,1100015702,1100015703",특별광역시도,공릉로,서울특별시 노원구,1.3750,2,2802254.795,1605372.797,464515.987,732366.011
1064540,"1100000305,1100000305,1100000305,1100000305,1100000305,1100000304,1100000304,1100000304,1100000303,1100000303,1100000303,1100000303,1100000302,1100000301,1100000301",일반국도,동일로,서울특별시 노원구,0.9090,6,5708110.767,4171809.190,707279.515,829022.060
1064541,"1100000800,1100000800,1100000800,1100000800,1100000800,1100001001,1100052300,1100001203,1100001203,1100001203",일반국도,동일로,서울특별시 노원구,1.2220,6,4641725.050,2931497.201,698616.054,1011611.795
1064542,1100009902,특별광역시도,동일로191길,서울특별시 노원구,0.0460,4,173708.276,126752.643,16889.920,30065.714
1064543,"1100010400,1100010400,1100010400,1100010400",특별광역시도,동일로192길,서울특별시 노원구,0.5100,4,1382891.344,1003228.366,164699.083,214963.895
1064544,"1100008503,1100008503,1100008503",특별광역시도,마들로,서울특별시 노원구,0.6930,4,3282207.701,2149495.130,572252.032,560460.539
1064545,"1100011201,1100011201,1100011202",특별광역시도,마들로,서울특별시 노원구,0.7280,4,2331370.619,1656839.109,173113.906,501417.603
1064549,1070018107,특별광역시도,석계로,서울특별시 성북구,0.0730,4,564735.162,348768.441,147786.434,68180.287
1064550,1070018206,특별광역시도,석계로,서울특별시 성북구,0.0730,4,396387.719,194555.806,125613.404,76218.509
1064551,"1070077500,1070077500,1070018103",특별광역시도,한천로66길,서울특별시 성북구,0.1240,4,347441.074,247907.475,33446.084,66087.515
1064552,1070018201,특별광역시도,한천로66길,서울특별시 성북구,0.3280,2,465667.379,314437.798,58393.041,92836.540
1064553,"1070015501,1070015501,1070076200,1050021703",특별광역시도,한천로66길,서울특별시 성북구,0.4540,2,529981.654,404882.891,28623.256,96475.506
1064554,"1050021806,1070075900,1070015601,1070015602",특별광역시도,한천로66길,서울특별시 동대문구,0.4540,2,560371.584,402569.248,44229.107,113573.228
1064555,1050021703,특별광역시도,한천로,서울특별시 동대문구,0.0490,2,244099.250,207233.486,10408.573,26457.190
1064556,"1070015304,1070015303,1070015302,1070015301,1070075700,1050021501,1050020503,1050020503",특별광역시도,돌곶이로,서울특별시 성북구,1.2520,4,3712840.584,2277178.818,715522.015,720139.752
1064557,"1050017001,1050017001,1050017002,1050017002,1050017002,1050019605,1050019602,1050019603",특별광역시도,이문로,서울특별시 동대문구,1.0900,4,4986653.210,3100892.521,963948.176,921812.514
1064558,"1050002501,1050002502,1050002503,1050002504,1050002504,1050002504,1050002504,1050002700,1050002700,1050002700,1050002700",일반국도,망우로,서울특별시 동대문구,1.2890,6,10135569.441,6339353.575,2033222.177,1762993.689
1064559,"1050002000,1050002000,1050002000,1050002000,1050002000,1050002000",일반국도,왕산로,서울특별시 동대문구,0.3440,6,2771836.794,1741829.239,587175.041,442832.512
1064560,"1070049900,1070049900,1070049900,1070046900",특별광역시도,화랑로,서울특별시 성북구,0.2840,3,1096711.097,748042.259,110654.355,238014.483
1064562,"1070018801,1070018802,1070018803",특별광역시도,장위로,서울특별시 강북구,0.1220,1,317319.609,192542.205,52267.818,72509.586
1064563,"1110044900,1110044900,1110044900,1110044100,1110044100,1110044100,1110043100,1110043100",특별광역시도,진관4로,서울특별시 은평구,1.2390,2,1727682.498,1058710.113,379495.498,289476.888
1064564,"1110043000,1110043000,1110044000,1110044000,1110044000,1110044800,1110044800,1110044800",특별광역시도,진관4로,서울특별시 은평구,1.2390,2,1740922.394,999548.409,407349.963,334024.023
1064565,1110002501,특별광역시도,진관3로,서울특별시 은평구,0.2230,2,377888.121,213081.929,98556.039,66250.153
1064566,1110002601,특별광역시도,진관3로,서울특별시 은평구,0.2230,2,433066.923,251481.618,107420.005,74165.300
1064567,1110002401,일반국도,통일로,서울특별시 은평구,0.4960,6,2962517.440,1888672.717,445283.357,628561.365
1064568,"1110041001,1110041002",일반국도,통일로,서울특별시 은평구,0.5010,6,3701387.542,2553110.309,500632.552,647644.682
1064569,"1110002103,1110002103,1110002103,1110002104,1110002102,1110002102,1110002102",특별광역시도,진관2로,서울특별시 은평구,0.5030,6,1572853.036,864747.847,457422.463,250682.726
1064570,"1110089701,1110089901,1110089901,1110089901,1110039902",특별광역시도,진관1로,서울특별시 은평구,0.4570,2,708191.610,549222.662,49098.851,109870.098
1064571,"1110040300,1110040300,1110040506,1110040504,1110081700,1110040502,1110040502",특별광역시도,진관2로,서울특별시 은평구,1.1640,2,2302596.130,1490620.071,350069.203,461906.856
1064572,"1110040601,1110040602",특별광역시도,진관2로,서울특별시 은평구,0.1740,4,666753.275,408223.119,152242.698,106287.458
1064573,"1110041401,1110041402,1110044301,1110044303,1110044303,1110044304,1110044304",특별광역시도,연서로,서울특별시 은평구,1.4560,4,3704818.989,2490467.423,278175.007,936176.558
1064574,"1110039500,1110039500",특별광역시도,연서로,서울특별시 은평구,0.5230,4,1519550.640,1034743.133,144717.574,340089.933
1064575,"1110041101,1110041102",일반국도,통일로,서울특별시 은평구,0.5010,6,2815934.673,1856858.014,399028.822,560047.838
1064576,1110039600,일반국도,통일로,서울특별시 은평구,0.5130,6,3210294.956,2186558.363,448328.632,575407.962
1064577,"1110039801,1110089801,1110089801,1110089801,1110089601",특별광역시도,진관1로,서울특별시 은평구,0.4570,2,605194.179,440146.093,45283.719,119764.367
1064578,"1110002201,1110002201,1110002201,1110002203,1110002204,1110002204,1110002204",특별광역시도,진관2로,서울특별시 은평구,0.5030,6,1546216.271,838363.347,435532.133,272320.790
1064579,"1110040701,1110040702",특별광역시도,진관2로,서울특별시 은평구,0.1740,4,787686.427,475976.227,177312.894,134397.305
1064580,"1110040401,1110040401,1110081600,1110040403,1110040405,1110040200,1110040200",특별광역시도,진관2로,서울특별시 은평구,1.1640,2,2589338.843,1831202.615,366817.242,391318.986
1064581,"1110039301,1110039301,1110039301,1110039302,1110039302,1110039302",특별광역시도,진관1로,서울특별시 은평구,0.8370,4,1466412.040,981809.135,204270.567,280332.337
1064582,"1110039201,1110039201,1110039201,1110039202,1110039202,1110039202",특별광역시도,진관1로,서울특별시 은평구,0.8370,4,1451223.694,961544.483,215112.569,274566.642
1064583,1110039100,특별광역시도,진관1로,서울특별시 은평구,0.2350,4,712990.778,508420.715,89612.876,114957.188
1064584,1110039000,특별광역시도,진관1로,서울특별시 은평구,0.2350,4,585555.394,408887.175,74847.173,101821.045
1064585,"1110039400,1110039400",특별광역시도,연서로,서울특별시 은평구,0.5230,4,1669498.946,1135068.493,145592.171,388838.283
1064586,"1110038300,1110038300,1110038300,1110038300,1110038300,1110038300,1110038300,1110013902,1110013902,1110013901,1110013901",특별광역시도,연서로,서울특별시 은평구,1.5040,4,6630775.277,4429859.759,924852.138,1276063.379
1064587,1110039700,일반국도,통일로,서울특별시 은평구,0.5130,6,3896739.183,2479453.945,594518.647,822766.591
1064588,"1110001901,1110001902",일반국도,통일로,서울특별시 은평구,0.3940,6,2332496.031,1642130.493,306054.290,384311.249
1064589,"1110009703,1110009703,1110009702,1110009701",특별광역시도,응암로,서울특별시 은평구,0.5880,4,887289.353,606007.348,93867.247,187414.757
1064590,"1120008800,1120008800,1120008800,1120008800,1120008800,1120008800",특별광역시도,응암로,서울특별시 서대문구,0.5170,5,1656098.359,1136711.983,256880.533,262505.842
1064591,"1120008603,1120008603,1120008603,1120008603,1120064700,1120064700",특별광역시도,수색로,서울특별시 서대문구,0.4360,6,2426206.973,1462167.786,557771.541,406267.647
1064592,"1120053100,1120053701,1120053702,1120005700,1120005700,1120005700",특별광역시도,수색로,서울특별시 서대문구,1.1240,7,6653451.120,3812078.915,1737177.906,1104194.299
1064593,"1110006601,1110006602,1110006603,1110006604,1110006604,1110006604",특별광역시도,가좌로,서울특별시 은평구,0.3940,4,1777534.757,1219083.962,254136.063,304314.732
1064594,"1110005500,1110005500,1110005500,1110086700,1110086700,1110086700,1120012901",특별광역시도,응암로,서울특별시 은평구,0.9300,4,2158611.164,1467640.855,194330.053,496640.256
1064595,"1110006800,1110006800,1110008001,1110008001,1110008001,1110008001,1110008001,1110008001,1110008001,1110008001,1110008001",특별광역시도,응암로,서울특별시 은평구,1.2530,4,3555006.289,2437486.845,379890.237,737629.205
1064597,"1120065000,1120065000,1120065000,1120010703,1120010703,1120010703",특별광역시도,거북골로,서울특별시 은평구,0.4340,2,1258060.091,961874.411,49213.829,246971.849
1064598,"1120011302,1120011303,1120011303",특별광역시도,거북골로,서울특별시 서대문구,0.6650,2,1993383.902,1013889.175,640139.620,339355.107
1064599,"1120012001,1120012002",특별광역시도,응암로,서울특별시 서대문구,0.5940,4,1618247.503,1038651.352,280112.886,299483.265
1064600,"1120008700,1120008700,1120008700,1120008700,1120008700,1120008700",특별광역시도,응암로,서울특별시 서대문구,0.5170,5,1399170.946,831570.505,247301.733,320298.708
1064601,"1120010803,1120010803,1120010803,1120064900,1120064900,1120064900",특별광역시도,거북골로,서울특별시 서대문구,0.4340,2,1406110.634,1050491.674,99535.097,256083.863
1064602,"1110000401,1110000401,1110000402,1110000402",일반국도,증산로,서울특별시 은평구,0.6010,6,3742905.679,2640072.652,351477.191,751355.836
1064603,"1110000103,1110000103",일반국도,증산로,서울특별시 은평구,0.2180,6,1589240.295,1164071.470,157636.633,267532.191
1064604,"1120012704,1120012704,1120012704,1120012705,1120012705,1120012705,1120012706,1120012702,1120012702,1120012702,1120012702,1120012701",특별광역시도,모래내로,서울특별시 서대문구,1.1150,2,3387556.354,1874248.492,924000.512,589307.349
1064605,"1120006203,1120008001,1120008002",특별광역시도,모래내로,서울특별시 서대문구,0.7250,4,2441355.295,1719973.230,205193.716,516188.348
1064606,"1120009502,1120009501",특별광역시도,모래내로,서울특별시 서대문구,0.4510,4,1563138.155,987090.123,275138.879,300909.153
1064607,"1120011801,1120011802,1120011802,1120011802,1120011803,1120011804,1120011805,1120011806,1120011806",특별광역시도,모래내로,서울특별시 서대문구,0.6690,4,2197179.408,1477339.012,254552.892,465287.504
1064608,"1120013401,1120013402,1120013402,1120013404,1120013404",특별광역시도,통일로,서울특별시 서대문구,0.7320,6,5209696.716,3583121.350,766741.704,859833.662
1064609,"1120065200,1120065200,1120065200,1120012303",특별광역시도,증가로,서울특별시 은평구,0.3420,2,1345113.313,955144.109,172013.548,217955.656
1064610,"1120010002,1120010001",특별광역시도,증가로,서울특별시 서대문구,0.5060,2,1375740.874,739401.610,342698.805,293640.459
1064611,"1120009601,1120009602",특별광역시도,모래내로,서울특별시 서대문구,0.4510,4,1512365.341,1161813.636,61757.605,288794.100
1064612,"1120007902,1120007901,1120006103",특별광역시도,모래내로,서울특별시 서대문구,0.7250,4,2570001.969,1729322.965,306676.297,534002.707
1064613,"1120011404,1120011404,1120011402",특별광역시도,거북골로,서울특별시 서대문구,0.6650,2,2226841.773,1176737.202,637965.120,412139.450
1064614,"1120009901,1120009902",특별광역시도,증가로,서울특별시 서대문구,0.5060,2,1551382.749,867897.382,429956.815,253528.551
1064615,"1120011203,1120011204,1120011204,1120011202",특별광역시도,증가로,서울특별시 서대문구,0.8980,2,2004234.597,1328929.352,290598.802,384706.443
1064616,"1120011902,1120011901",특별광역시도,응암로,서울특별시 서대문구,0.5940,4,1968246.966,1254938.947,345304.511,368003.509
1064617,"1120013001,1110086600,1110086600,1110086600,1110005601,1110005601,1110005602",특별광역시도,응암로,서울특별시 서대문구,0.9300,4,2661386.869,1907312.349,182194.637,571879.883
1064618,"1120011102,1120011103,1120011103,1120011104",특별광역시도,증가로,서울특별시 서대문구,0.8980,2,2402266.443,1556377.399,395049.014,450840.031
1064619,"1120012403,1120065100,1120065100,1120065100",특별광역시도,증가로,서울특별시 서대문구,0.3420,2,1027063.923,719156.792,142724.270,165182.862
1064620,"1110000302,1110000302,1110000301,1110000301",일반국도,증산로,서울특별시 은평구,0.6010,6,5545449.303,4071010.632,530380.402,944058.268
1064621,"1110000600,1110000600,1110000600,1110000600,1110000600,1110000801,1110000801,1110000802,1110000802,1110000802",일반국도,증산로,서울특별시 은평구,0.9760,6,7705261.569,5473698.461,885006.925,1346556.184
1064622,"1130029803,1130029803,1130029804,1130029804,1130029804",특별광역시도,가양대로,서울특별시 마포구,0.3450,6,3193006.372,1895223.187,547248.933,750534.252
1064623,"1130029301,1130029301,1130029302,1130029302,1130029302,1130028103,1130028103,1130028103,1130028103,1130028103,1130028102,1130028102,1130028102",특별광역시도,성암로,서울특별시 마포구,0.9040,4,3248621.566,2282599.765,386251.816,579769.984
1064624,"1130019302,1130019301,1130019301,1130019301,1130019301",특별광역시도,연남로,서울특별시 마포구,0.4340,2,910573.973,688615.367,68408.453,153550.152
1064625,"1130072100,1130072100,1130072100,1130072100,1130072100,1130072100",특별광역시도,상암산로,서울특별시 마포구,0.3360,6,1146341.696,843170.914,114436.587,188734.195
1064626,"1130025000,1130025000,1130025000",특별광역시도,상암산로,서울특별시 마포구,0.2660,4,925261.582,715684.678,82920.774,126656.131
1064627,1130028101,특별광역시도,성암로,서울특별시 마포구,0.1930,4,636038.972,425079.120,90888.944,120070.909
1064628,"1130028202,1130028202,1130028202,1130028203,1130028203,1130028203,1130028203,1130028203,1130029403,1130029403,1130029403,1130029404,1130029404",특별광역시도,성암로,서울특별시 마포구,0.9040,4,2384943.953,1527259.473,293130.048,564554.432
1064629,"1130026500,1130026500,1130026500",특별광역시도,월드컵북로,서울특별시 마포구,0.1960,8,1825534.870,1203264.066,283498.361,338772.442
1064630,"1130026302,1130026302,1130026301,1130026301",특별광역시도,상암산로,서울특별시 마포구,0.3140,5,753564.834,481873.901,87996.490,183694.443
1064631,"1130072000,1130072000,1130072000,1130072000,1130072000,1130072000",특별광역시도,상암산로,서울특별시 마포구,0.3360,6,1025596.761,737470.317,98529.619,189596.826
1064632,"1130025201,1130025201",특별광역시도,월드컵로,서울특별시 마포구,0.6070,6,1852626.899,1181315.739,207724.400,463586.760
1064633,"1130024500,1130024500",특별광역시도,월드컵로,서울특별시 마포구,0.1900,7,1666118.182,1219497.363,155192.231,291428.588
1064634,"1130027102,1130027102,1130027101",특별광역시도,매봉산로,서울특별시 마포구,0.3230,5,1086245.808,837430.933,62661.092,186153.784
1064635,"1130024800,1130024800,1130024800,1130024800",특별광역시도,매봉산로,서울특별시 마포구,0.2630,4,1116596.918,713069.425,141769.428,261758.065
1064636,1130028201,특별광역시도,성암로,서울특별시 마포구,0.1930,4,654635.169,411776.652,101202.980,141655.537
1064637,"1130024600,1130024600",특별광역시도,월드컵로,서울특별시 마포구,0.1900,7,778633.443,523206.553,104795.514,150631.376
1064638,"1130026600,1130026600,1130026600",특별광역시도,월드컵북로,서울특별시 마포구,0.1960,8,838671.814,488722.350,167752.688,182196.776
1064639,"1130027201,1130027202,1130027202",특별광역시도,매봉산로,서울특별시 마포구,0.3230,5,1021751.519,668783.383,87594.180,265373.956
1064640,"1130025702,1130025702,1130025701,1130025701",특별광역시도,상암산로,서울특별시 마포구,0.1960,6,365672.801,257938.933,31647.741,76086.127
1064641,"1130025801,1130025801,1130025802,1130025802",특별광역시도,상암산로,서울특별시 마포구,0.1960,6,346577.010,245008.048,38145.984,63422.978
1064642,"1130026401,1130026401,1130026402,1130026402",특별광역시도,상암산로,서울특별시 마포구,0.3140,5,967074.912,691224.070,133821.733,142029.109
1064643,"1130024900,1130024900,1130024900",특별광역시도,상암산로,서울특별시 마포구,0.2660,4,751903.169,534806.374,53740.621,163356.175
1064644,"1130024700,1130024700,1130024700,1130024700",특별광역시도,매봉산로,서울특별시 마포구,0.2630,4,880785.123,628769.314,130972.129,121043.679
1064645,"1130059100,1130058600,1130057900,1130056800,1130055501,1130055502",특별광역시도,방울내로,서울특별시 마포구,0.9400,2,1492984.581,1126606.693,110330.971,256046.916
1064646,1130016402,특별광역시도,희우정로,서울특별시 마포구,0.6910,2,1415937.801,994471.162,156378.537,265088.103
1064647,"1130019101,1130019101,1130019101",특별광역시도,월드컵로,서울특별시 마포구,0.4270,6,2439528.756,1763389.481,193652.092,482487.184
1064648,1130014301,특별광역시도,동교로,서울특별시 마포구,0.1900,3,653194.684,581272.885,26420.912,45500.887
1064649,"1130015201,1130015202,1130015202",특별광역시도,동교로,서울특별시 마포구,0.6390,4,2042030.620,1547091.629,131445.833,363493.158
1064650,1130050900,특별광역시도,희우정로,서울특별시 마포구,0.5120,2,1267459.426,903076.280,34443.066,329940.081
1064651,1130051000,특별광역시도,희우정로,서울특별시 마포구,0.5120,2,676048.077,479243.005,34165.292,162639.780
1064652,1130047500,특별광역시도,강변북로,서울특별시 마포구,0.0270,1,88466.931,67453.914,3650.435,17362.583
1064653,1130051000,특별광역시도,희우정로,서울특별시 마포구,0.0330,1,48304.849,23772.347,3183.009,21349.494
1064654,1130047500,연결로,강변북로,서울특별시 마포구,0.0310,2,159082.812,119247.149,19768.807,20066.854
1064655,1130047500,연결로,강변북로,서울특별시 마포구,0.0660,2,362803.246,260063.194,54098.666,48641.386
1064656,"1130019700,1130019700,1130019700",특별광역시도,성미산로,서울특별시 마포구,0.5480,3,1201652.668,883406.587,109556.877,208689.204
1064657,"1130019401,1130019401,1130019401,1130019401,1130019402",특별광역시도,연남로,서울특별시 마포구,0.4340,2,733761.625,546276.333,30798.610,156686.681
1064658,"1130018502,1130018502,1130018502,1130018501,1130018501,1130018501",특별광역시도,월드컵북로,서울특별시 마포구,0.6020,6,3344848.112,2308213.079,465003.588,571631.446
1064659,"1130020000,1130020000,1130020000",특별광역시도,월드컵북로,서울특별시 마포구,0.6840,6,2943766.049,1956044.972,448097.566,539623.509
1064660,"1130018900,1130018900,1130018900,1130018700,1130018700,1130018700",특별광역시도,성미산로,서울특별시 마포구,0.7480,3,2189741.790,1542664.915,212848.340,434228.536
1064661,"1130019800,1130019800,1130019800",특별광역시도,성미산로,서울특별시 마포구,0.5480,3,1108579.830,785512.584,118536.491,204530.754
1064662,"1130019201,1130019201,1130019201",특별광역시도,월드컵로,서울특별시 마포구,0.4270,6,1827551.887,1298726.088,146583.011,382242.789
1064663,"1130017500,1130017500,1130017500",특별광역시도,월드컵로,서울특별시 마포구,0.5200,6,2850088.740,1900489.488,372005.196,577594.057
1064664,"1130018800,1130018800,1130018800,1130019000,1130019000,1130019000",특별광역시도,성미산로,서울특별시 마포구,0.7480,3,1697884.444,1203108.592,204983.480,289792.372
1064665,"1130018103,1130018103,1130018103,1130018102,1130018102,1130018102,1130018101",특별광역시도,망원로,서울특별시 마포구,0.8530,3,1582959.129,1005792.549,271727.312,305439.268
1064666,1130016301,특별광역시도,희우정로,서울특별시 마포구,0.6910,2,1699371.323,1152543.924,197680.654,349146.747
1064667,"1130055401,1130055402,1130056700,1130057800,1130058500,1130059000",특별광역시도,방울내로,서울특별시 마포구,0.9400,2,1890958.072,1282033.739,278279.882,330644.451
1064668,"1130018201,1130018202,1130018202,1130018202,1130018203,1130018203,1130018203",특별광역시도,망원로,서울특별시 마포구,0.8530,3,2086501.749,1407400.682,289473.064,389628.003
1064669,"1130018601,1130018601,1130018601,1130018602,1130018602,1130018602",특별광역시도,월드컵북로,서울특별시 마포구,0.6020,6,2392057.722,1661700.906,348078.924,382277.891
1064670,"1130016900,1130016900,1130016900",특별광역시도,월드컵북로,서울특별시 마포구,0.1150,6,858412.668,616355.704,116688.215,125368.749
1064671,"1000014401,1000014401",특별광역시도,삼청로,서울특별시 종로구,0.0670,3,201343.788,150572.972,19408.494,31362.322
1064672,"1000012102,1000012102,1000012101",특별광역시도,사직로,서울특별시 종로구,0.0600,9,517671.516,351580.319,89381.400,76709.797
1064673,"1000014402,1000014402,1000014402,1000014402,1000014403,1000014403,1000014403",특별광역시도,삼청로,서울특별시 종로구,0.5160,4,1775491.115,1342176.128,152390.110,280924.877
1064674,"1000017300,1000017300,1000016500,1000016500",특별광역시도,청와대로,서울특별시 종로구,0.7990,2,1465159.828,1057272.367,202688.361,205199.100
1064675,"1000017101,1000017101",특별광역시도,효자로,서울특별시 종로구,0.1960,4,505702.041,436553.213,25523.844,43624.985
1064677,"1000015303,1000015303,1000015302,1000015302,1000015301,1000015301,1000015301,1000015301",특별광역시도,자하문로,서울특별시 종로구,0.9090,5,4466260.406,3157930.995,447261.405,861068.006
1064678,1000011800,일반국도,사직로,서울특별시 종로구,0.1460,7,1383482.653,986665.996,173449.307,223367.350
1064679,"1000018101,1000018102,1000018102,1000019801",특별광역시도,창의문로,서울특별시 종로구,1.1850,4,1882136.016,1390760.283,133090.619,358285.113
1064680,1000020300,특별광역시도,창의문로,서울특별시 종로구,0.1360,4,362394.904,265801.307,37421.469,59172.126
1064681,"1000017201,1000017201",특별광역시도,효자로,서울특별시 종로구,0.1960,4,414995.375,317920.667,26846.365,70228.343
